bars_checked,dataset,entry_price,equity_after,equity_before,executed,ladder_step_at_signal,mode,next_ladder_step,outcome,pnl,realized_r,risk_pct_at_signal,scenario,setup_id,side,signal_timestamp,skip_reason,stop_price,symbol,timeframe
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060830,long,2026-04-06T08:30:00+00:00,duplicate_cluster,,NAS100_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060835,long,2026-04-06T08:35:00+00:00,duplicate_cluster,,NAS100_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060840,long,2026-04-06T08:40:00+00:00,duplicate_cluster,,NAS100_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060905,long,2026-04-06T09:05:00+00:00,duplicate_cluster,,NAS100_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604060905,long,2026-04-06T09:05:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604061150,long,2026-04-06T11:50:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604061210,long,2026-04-06T12:10:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario2,cwt-nas100_usd-5m-scenario2-long-202604061235,long,2026-04-06T12:35:00+00:00,missing_followthrough,,NAS100_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604061255,long,2026-04-06T12:55:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604061315,long,2026-04-06T13:15:00+00:00,missing_followthrough,,EUR_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604061330,long,2026-04-06T13:30:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604061335,long,2026-04-06T13:35:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario2,cwt-nas100_usd-5m-scenario2-long-202604061335,long,2026-04-06T13:35:00+00:00,duplicate_cluster,,NAS100_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604061335,long,2026-04-06T13:35:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,100221.02,100221.02,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604061335,long,2026-04-06T13:35:00+00:00,duplicate_cluster,,SPX500_USD,5m
133,since_inception_replay_raw,24209.8,100150.86,100221.02,True,1,improved,2,sl_hit,-70.15,-1.0,0.07,scenario2,cwt-nas100_usd-5m-scenario2-long-202604061345,long,2026-04-06T13:45:00+00:00,,24037.5898927,NAS100_USD,5m
,since_inception_replay_raw,,100150.86,100150.86,False,2,improved,,,,,0.2,scenario2,cwt-spx500_usd-5m-scenario2-long-202604061345,long,2026-04-06T13:45:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,100150.86,100150.86,False,2,improved,,,,,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604061355,long,2026-04-06T13:55:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,100150.86,100150.86,False,2,improved,,,,,0.2,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604061400,long,2026-04-06T14:00:00+00:00,missing_followthrough,,GBP_JPY,15m
33,since_inception_replay_raw,6616.0,99950.56,100150.86,True,2,improved,3,sl_hit,-200.3,-1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604061420,long,2026-04-06T14:20:00+00:00,,6590.7732446,SPX500_USD,5m
,since_inception_replay_raw,,99950.56,99950.56,False,3,improved,,,,,0.45,scenario1,cwt-eur_usd-5m-scenario1-long-202604061435,long,2026-04-06T14:35:00+00:00,missing_followthrough,,EUR_USD,5m
15,since_inception_replay_raw,24192.0,99500.78,99950.56,True,3,improved,4,sl_hit,-449.78,-1.0,0.45,scenario2,cwt-nas100_usd-5m-scenario2-long-202604061550,long,2026-04-06T15:50:00+00:00,,24099.7473219,NAS100_USD,5m
4,since_inception_replay_raw,24195.8,98505.77,99500.78,True,4,improved,4,sl_hit,-995.01,-1.0,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604061635,long,2026-04-06T16:35:00+00:00,,24158.1054497,NAS100_USD,5m
3,since_inception_replay_raw,24201.2,97520.72,98505.77,True,4,improved,4,sl_hit,-985.06,-1.0,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604061640,long,2026-04-06T16:40:00+00:00,,24159.2858849,NAS100_USD,5m
3,since_inception_replay_raw,6615.7,96545.51,97520.72,True,4,improved,4,sl_hit,-975.21,-1.0,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604061640,long,2026-04-06T16:40:00+00:00,,6602.0162508,SPX500_USD,5m
,since_inception_replay_raw,,96545.51,96545.51,False,4,improved,,,,,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604061650,long,2026-04-06T16:50:00+00:00,missing_followthrough,,NAS100_USD,5m
,since_inception_replay_raw,,96545.51,96545.51,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604061650,long,2026-04-06T16:50:00+00:00,missing_followthrough,,SPX500_USD,5m
78,since_inception_replay_raw,24198.2,95580.05,96545.51,True,4,improved,4,sl_hit,-965.46,-1.0,1.0,scenario2,cwt-nas100_usd-5m-scenario2-long-202604061815,long,2026-04-06T18:15:00+00:00,,24055.4844281,NAS100_USD,5m
32,since_inception_replay_raw,6611.9,96046.01,95580.05,True,4,improved,1,tp_hit,465.95,0.487499,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604061815,long,2026-04-06T18:15:00+00:00,,6584.8596427,SPX500_USD,5m
,since_inception_replay_raw,,96046.01,96046.01,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604061830,long,2026-04-06T18:30:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_raw,,96046.01,96046.01,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604061855,long,2026-04-06T18:55:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96046.01,96046.01,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604062025,long,2026-04-06T20:25:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,96046.01,96046.01,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604062115,long,2026-04-06T21:15:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_raw,,96046.01,96046.01,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604062300,long,2026-04-06T23:00:00+00:00,high_noise_session,,USD_JPY,5m
24,since_inception_replay_raw,211.426,96106.01,96046.01,True,1,improved,1,tp_hit,60.0,0.892467,0.07,scenario2,cwt-gbp_jpy-15m-scenario2-long-202604070015,long,2026-04-07T00:15:00+00:00,,211.18537940000002,GBP_JPY,15m
,since_inception_replay_raw,,96106.01,96106.01,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604070020,long,2026-04-07T00:20:00+00:00,missing_followthrough,,SPX500_USD,5m
3,since_inception_replay_raw,159.754,96134.99,96106.01,True,1,improved,1,tp_hit,28.98,0.430828,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604070030,long,2026-04-07T00:30:00+00:00,,159.66078875,USD_JPY,5m
,since_inception_replay_raw,,96134.99,96134.99,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604070035,long,2026-04-07T00:35:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96134.99,96134.99,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604070055,long,2026-04-07T00:55:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96134.99,96134.99,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604070100,long,2026-04-07T01:00:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96134.99,96134.99,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604070140,long,2026-04-07T01:40:00+00:00,high_noise_session,,USD_JPY,5m
74,since_inception_replay_raw,159.884,96067.7,96134.99,True,1,improved,2,sl_hit,-67.29,-1.0,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604070145,long,2026-04-07T01:45:00+00:00,,159.7142667,USD_JPY,5m
,since_inception_replay_raw,,96067.7,96067.7,False,2,improved,,,,,0.2,scenario2,cwt-gbp_jpy-15m-scenario2-long-202604070400,long,2026-04-07T04:00:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_raw,,96067.7,96067.7,False,2,improved,,,,,0.2,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604070515,long,2026-04-07T05:15:00+00:00,missing_followthrough,,UK100_GBP,5m
33,since_inception_replay_raw,159.808,95875.56,96067.7,True,2,improved,3,sl_hit,-192.14,-1.0,0.2,scenario2,cwt-usd_jpy-5m-scenario2-long-202604070545,long,2026-04-07T05:45:00+00:00,,159.5492173,USD_JPY,5m
2,since_inception_replay_raw,10467.0,95444.12,95875.56,True,3,improved,4,sl_hit,-431.44,-1.0,0.45,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604070615,long,2026-04-07T06:15:00+00:00,,10454.216428099999,UK100_GBP,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-long-202604070640,long,2026-04-07T06:40:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604070810,long,2026-04-07T08:10:00+00:00,target_already_passed,,UK100_GBP,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604070815,long,2026-04-07T08:15:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604070845,long,2026-04-07T08:45:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604070900,long,2026-04-07T09:00:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604070905,long,2026-04-07T09:05:00+00:00,duplicate_cluster,,UK100_GBP,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-long-202604071005,long,2026-04-07T10:05:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071045,long,2026-04-07T10:45:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071055,long,2026-04-07T10:55:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071100,long,2026-04-07T11:00:00+00:00,duplicate_cluster,,USD_JPY,5m
45,since_inception_replay_raw,159.824,96139.02,95444.12,True,4,improved,1,tp_hit,694.89,0.728064,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071110,long,2026-04-07T11:10:00+00:00,,159.614087,USD_JPY,5m
,since_inception_replay_raw,,96139.02,96139.02,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071115,long,2026-04-07T11:15:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96139.02,96139.02,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071135,long,2026-04-07T11:35:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96139.02,96139.02,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071420,long,2026-04-07T14:20:00+00:00,missing_followthrough,,USD_JPY,5m
57,since_inception_replay_raw,0.69436,96188.24,96139.02,True,1,improved,1,tp_hit,49.23,0.731479,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604071425,long,2026-04-07T14:25:00+00:00,,0.6922205,AUD_USD,5m
,since_inception_replay_raw,,96188.24,96188.24,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604071445,long,2026-04-07T14:45:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_raw,,96188.24,96188.24,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604071635,long,2026-04-07T16:35:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,96188.24,96188.24,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604071715,long,2026-04-07T17:15:00+00:00,duplicate_cluster,,GBP_JPY,15m
22,since_inception_replay_raw,0.69545,96247.15,96188.24,True,1,improved,1,tp_hit,58.9,0.874818,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604071750,long,2026-04-07T17:50:00+00:00,,0.6942829,AUD_USD,5m
,since_inception_replay_raw,,96247.15,96247.15,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604071820,long,2026-04-07T18:20:00+00:00,duplicate_cluster,,AUD_USD,5m
10,since_inception_replay_raw,1.15821,96281.01,96247.15,True,1,improved,1,tp_hit,33.87,0.502695,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604071820,long,2026-04-07T18:20:00+00:00,,1.1570781,EUR_USD,5m
,since_inception_replay_raw,,96281.01,96281.01,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604071825,long,2026-04-07T18:25:00+00:00,duplicate_cluster,,AUD_USD,5m
15,since_inception_replay_raw,1.15822,96341.06,96281.01,True,1,improved,1,tp_hit,60.05,0.891,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604071825,long,2026-04-07T18:25:00+00:00,,1.1571145,EUR_USD,5m
,since_inception_replay_raw,,96341.06,96341.06,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604071900,long,2026-04-07T19:00:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_raw,,96341.06,96341.06,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604071930,long,2026-04-07T19:30:00+00:00,high_noise_session,,GBP_JPY,15m
25,since_inception_replay_raw,1.15986,96383.95,96341.06,True,1,improved,1,tp_hit,42.89,0.635922,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604071950,long,2026-04-07T19:50:00+00:00,,1.1573707,EUR_USD,5m
,since_inception_replay_raw,,96383.95,96383.95,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072000,long,2026-04-07T20:00:00+00:00,duplicate_cluster,,GBP_JPY,15m
27,since_inception_replay_raw,0.69756,96438.22,96383.95,True,1,improved,1,tp_hit,54.27,0.804426,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072010,long,2026-04-07T20:10:00+00:00,,0.6948848,AUD_USD,5m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072010,long,2026-04-07T20:10:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072015,long,2026-04-07T20:15:00+00:00,duplicate_cluster,,AUD_USD,5m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072015,long,2026-04-07T20:15:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072020,long,2026-04-07T20:20:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072030,long,2026-04-07T20:30:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072130,long,2026-04-07T21:30:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072135,long,2026-04-07T21:35:00+00:00,missing_followthrough,,EUR_USD,5m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072145,long,2026-04-07T21:45:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072215,long,2026-04-07T22:15:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072225,long,2026-04-07T22:25:00+00:00,missing_followthrough,,AUD_USD,5m
15,since_inception_replay_raw,0.70328,96490.39,96438.22,True,1,improved,1,tp_hit,52.16,0.772727,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072240,long,2026-04-07T22:40:00+00:00,,0.69668,AUD_USD,5m
,since_inception_replay_raw,,96490.39,96490.39,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072240,long,2026-04-07T22:40:00+00:00,missing_followthrough,,EUR_USD,5m
,since_inception_replay_raw,,96490.39,96490.39,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072245,long,2026-04-07T22:45:00+00:00,duplicate_cluster,,AUD_USD,5m
48,since_inception_replay_raw,212.53,96549.35,96490.39,True,1,improved,1,tp_hit,58.96,0.872924,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072245,long,2026-04-07T22:45:00+00:00,,211.8664085,GBP_JPY,15m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072255,long,2026-04-07T22:55:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604080000,long,2026-04-08T00:00:00+00:00,duplicate_cluster,,GBP_JPY,15m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604080125,long,2026-04-08T01:25:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604080130,long,2026-04-08T01:30:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080150,long,2026-04-08T01:50:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,high_noise_session,,NAS100_USD,5m
,since_inception_replay_raw,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,missing_followthrough,,NZD_USD,5m
40,since_inception_replay_raw,6780.4,96609.55,96549.35,True,1,improved,1,tp_hit,60.2,0.890711,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,,6758.6367343,SPX500_USD,5m
,since_inception_replay_raw,,96609.55,96609.55,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080215,long,2026-04-08T02:15:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96609.55,96609.55,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080235,long,2026-04-08T02:35:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96609.55,96609.55,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080240,long,2026-04-08T02:40:00+00:00,duplicate_cluster,,NAS100_USD,5m
,since_inception_replay_raw,,96609.55,96609.55,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080240,long,2026-04-08T02:40:00+00:00,duplicate_cluster,,SPX500_USD,5m
22,since_inception_replay_raw,0.58204,96665.59,96609.55,True,1,improved,1,tp_hit,56.04,0.828676,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080345,long,2026-04-08T03:45:00+00:00,,0.5795529,NZD_USD,5m
,since_inception_replay_raw,,96665.59,96665.59,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080345,short,2026-04-08T03:45:00+00:00,high_noise_session,,USD_JPY,5m
,since_inception_replay_raw,,96665.59,96665.59,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080355,long,2026-04-08T03:55:00+00:00,duplicate_cluster,,NZD_USD,5m
1,since_inception_replay_raw,0.7059,96689.28,96665.59,True,1,improved,1,tp_hit,23.7,0.350188,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604080405,long,2026-04-08T04:05:00+00:00,,0.7047549,AUD_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario2,cwt-eur_usd-5m-scenario2-long-202604080405,long,2026-04-08T04:05:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080405,long,2026-04-08T04:05:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080415,long,2026-04-08T04:15:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080415,long,2026-04-08T04:15:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080435,long,2026-04-08T04:35:00+00:00,duplicate_cluster,,NZD_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080435,long,2026-04-08T04:35:00+00:00,duplicate_cluster,,SPX500_USD,5m
,since_inception_replay_raw,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080510,short,2026-04-08T05:10:00+00:00,missing_followthrough,,USD_JPY,5m
20,since_inception_replay_raw,0.70728,96621.6,96689.28,True,1,improved,2,sl_hit,-67.68,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080525,long,2026-04-08T05:25:00+00:00,,0.7056696,AUD_USD,5m
,since_inception_replay_raw,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604080525,long,2026-04-08T05:25:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080525,short,2026-04-08T05:25:00+00:00,duplicate_cluster,,USD_JPY,5m
,since_inception_replay_raw,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604080535,long,2026-04-08T05:35:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_raw,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080535,long,2026-04-08T05:35:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604080545,long,2026-04-08T05:45:00+00:00,duplicate_cluster,,EUR_USD,5m
14,since_inception_replay_raw,0.70792,96428.36,96621.6,True,2,improved,3,sl_hit,-193.24,-1.0,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,,0.7059125,AUD_USD,5m
,since_inception_replay_raw,,96428.36,96428.36,False,3,improved,,,,,0.45,scenario1,cwt-eur_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,duplicate_cluster,,EUR_USD,5m
,since_inception_replay_raw,,96428.36,96428.36,False,3,improved,,,,,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_raw,,96428.36,96428.36,False,3,improved,,,,,0.45,scenario1,cwt-aud_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,missing_followthrough,,AUD_USD,5m
92,since_inception_replay_raw,25052.2,95994.43,96428.36,True,3,improved,4,sl_hit,-433.93,-1.0,0.45,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,,24973.356873,NAS100_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_raw,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080555,short,2026-04-08T05:55:00+00:00,duplicate_cluster,,USD_JPY,5m
