segment,start,end,symbol,timeframe,profile_name,trades,win_rate,avg_r,expectancy_r,profit_factor,max_drawdown_r,max_drawdown_currency,total_net_pnl,total_commission,skipped_trades,partial_size_trades,signals,trade_csv,diagnostics
segment_2024_h1,2024-01-01,2024-06-30,AUD_CHF,4h,aud_chf_4h,23,0.43478260869565216,0.3405,0.3405,1.956343875931127,-2.2296999999999985,0.005584,0.012110999999999999,0.0,0,0,23,output\research\little_rzy_4h_expanded\base\segment_2024_h1\AUD_CHF_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 23}"
segment_2024_h1,2024-01-01,2024-06-30,USD_CAD,4h,usd_cad_4h,20,0.5,-0.12262500000000001,-0.12262500000000001,0.5883063906934582,-4.0224,0.01504,-0.006939000000000001,0.0,0,0,20,output\research\little_rzy_4h_expanded\base\segment_2024_h1\USD_CAD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 20}"
segment_2024_h1,2024-01-01,2024-06-30,USD_CHF,4h,usd_chf_4h,22,0.22727272727272727,-0.26355909090909097,-0.26355909090909097,0.46964181179569725,-5.7573,0.019816,-0.021533999999999998,0.0,0,0,22,output\research\little_rzy_4h_expanded\base\segment_2024_h1\USD_CHF_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 22}"
segment_2024_h1,2024-01-01,2024-06-30,NZD_USD,4h,nzd_usd_4h,23,0.21739130434782608,-0.20850869565217392,-0.20850869565217392,0.4893845826235094,-4.2837,0.012497000000000003,-0.014837000000000003,0.0,0,0,23,output\research\little_rzy_4h_expanded\base\segment_2024_h1\NZD_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 23}"
segment_2024_h1,2024-01-01,2024-06-30,EUR_GBP,4h,eur_gbp_4h,25,0.28,-0.22152000000000002,-0.22152000000000002,0.5667615858810277,-5.8020000000000005,0.007087,-0.006921,0.0,0,0,25,output\research\little_rzy_4h_expanded\base\segment_2024_h1\EUR_GBP_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 25}"
segment_2024_h1,2024-01-01,2024-06-30,EUR_JPY,4h,eur_jpy_4h,16,0.3125,-0.20798125,-0.20798125,0.4518514858008829,-2.8604000000000003,1.5455039999999998,-1.6348820000000002,0.0,0,0,16,output\research\little_rzy_4h_expanded\base\segment_2024_h1\EUR_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 16}"
segment_2024_h1,2024-01-01,2024-06-30,GBP_JPY,4h,gbp_jpy_4h,14,0.35714285714285715,-0.04665714285714288,-0.04665714285714288,0.8707097897945449,-4.1585,2.9048499999999997,0.18998299999999968,0.0,0,0,14,output\research\little_rzy_4h_expanded\base\segment_2024_h1\GBP_JPY_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 14}"
segment_2024_h1,2024-01-01,2024-06-30,BTC_USD,4h,btc_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\base\segment_2024_h1\BTC_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2024_h1,2024-01-01,2024-06-30,ETH_USD,4h,eth_usd_4h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,output\research\little_rzy_4h_expanded\base\segment_2024_h1\ETH_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 0}"
segment_2024_h1,2024-01-01,2024-06-30,LTC_USD,4h,ltc_usd_4h,15,0.13333333333333333,-0.2981999999999999,-0.2981999999999999,0.36312896887547347,-3.708100000000001,13.181284,-12.445882000000001,0.0,0,0,15,output\research\little_rzy_4h_expanded\base\segment_2024_h1\LTC_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 15}"
segment_2024_h1,2024-01-01,2024-06-30,BCH_USD,4h,bch_usd_4h,9,0.2222222222222222,-0.31418888888888885,-0.31418888888888885,0.2796219397243523,-3.0407999999999995,36.273874,-30.310693999999998,0.0,0,0,9,output\research\little_rzy_4h_expanded\base\segment_2024_h1\BCH_USD_4h_trades.csv,"{""skipped_max_open_risk"": 0, ""skipped_max_trades_per_day"": 0, ""skipped_max_trades_per_symbol_per_day"": 0, ""skipped_max_daily_drawdown"": 0, ""skipped_filters"": 0, ""partial_size_trades"": 0, ""accepted_trades"": 9}"
