variant,segment,symbol,timeframe,profile_name,trades,win_rate,avg_r,profit_factor,max_drawdown_r,total_net_pnl,signals,status
packet_b,segment_2024_h1,ESPIX_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h1,EUR_USD,4h,eur_usd_4h,17,0.23529411764705882,-0.23282941176470587,0.4773888588140539,-3.9572999999999996,-0.012083999999999998,17,ok
packet_b,segment_2024_h1,GBP_USD,4h,gbp_usd_4h,11,0.2727272727272727,0.7383545454545455,3.3645229846574867,-2.6075000000000004,0.006575000000000001,11,ok
packet_b,segment_2024_h1,USD_JPY,4h,usd_jpy_4h,11,0.45454545454545453,0.107,1.310373925425874,-2.5348,1.2846739999999999,11,ok
packet_b,segment_2024_h1,AUD_USD,4h,aud_usd_4h,18,0.4444444444444444,0.2142666666666667,1.801512915896008,-2.6784,0.011043,18,ok
packet_b,segment_2024_h1,AUD_CHF,4h,aud_chf_4h,23,0.43478260869565216,0.3405,1.956343875931127,-2.2296999999999985,0.012110999999999999,23,ok
packet_b,segment_2024_h1,USD_CAD,4h,usd_cad_4h,20,0.5,-0.12262500000000001,0.5883063906934582,-4.0224,-0.006939000000000001,20,ok
packet_b,segment_2024_h1,USD_CHF,4h,usd_chf_4h,23,0.21739130434782608,-0.280304347826087,0.4433363553943789,-6.406,-0.022513999999999996,23,ok
packet_b,segment_2024_h1,NZD_USD,4h,nzd_usd_4h,23,0.21739130434782608,-0.20850869565217392,0.4893845826235094,-4.2837,-0.014837000000000003,23,ok
packet_b,segment_2024_h1,EUR_GBP,4h,eur_gbp_4h,28,0.2857142857142857,-0.21007142857142855,0.5762980464473002,-6.637600000000001,-0.0063100000000000005,28,ok
packet_b,segment_2024_h1,EUR_JPY,4h,eur_jpy_4h,18,0.3333333333333333,-0.049894444444444436,0.8579360308772818,-3.5786999999999995,0.24811799999999984,18,ok
packet_b,segment_2024_h1,GBP_JPY,4h,gbp_jpy_4h,15,0.3333333333333333,-0.09602000000000001,0.7533437227064887,-4.945600000000001,-0.4330170000000001,15,ok
packet_b,segment_2024_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h1,ETH_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h1,LTC_USD,4h,ltc_usd_4h,15,0.13333333333333333,-0.2981999999999999,0.36312896887547347,-3.708100000000001,-12.445882000000001,15,ok
packet_b,segment_2024_h1,BCH_USD,4h,bch_usd_4h,9,0.2222222222222222,-0.31418888888888885,0.2796219397243523,-3.0407999999999995,-30.310693999999998,9,ok
packet_b,segment_2024_h2,WTICO_USD,4h,wtico_usd_4h,22,0.45454545454545453,0.3081090909090909,1.849200085190614,-5.0634999999999994,6.618870000000002,22,ok
packet_b,segment_2024_h2,BCO_USD,4h,bco_usd_4h,17,0.35294117647058826,0.15561176470588234,1.4381905219393414,-3.0682,0.5661919999999998,17,ok
packet_b,segment_2024_h2,XAG_USD,4h,xag_usd_4h,11,0.2727272727272727,-0.06120000000000001,0.8733562842146849,-2.9191000000000003,-0.01958700000000002,11,ok
packet_b,segment_2024_h2,XAU_USD,4h,xau_usd_4h,9,0.4444444444444444,0.22106666666666663,1.4101253298153034,-2.8512,7.910633999999995,9,ok
packet_b,segment_2024_h2,UK100_GBP,4h,uk100_gbp_4h,7,0.0,-0.9306857142857143,0.0,-5.5148,-150.68882,7,ok
packet_b,segment_2024_h2,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h2,US30_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h2,SPX500_USD,4h,spx500_usd_4h,9,0.1111111111111111,-0.5505333333333333,0.32165055721365793,-4.3042,-90.019276,9,ok
packet_b,segment_2024_h2,FR40_EUR,4h,fr40_eur_4h,2,1.0,2.42065,999.0,0.0,93.55,2,ok
packet_b,segment_2024_h2,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h2,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,0.0,0.0,-32.508593,1,ok
packet_b,segment_2024_h2,EUR_USD,4h,eur_usd_4h,27,0.4074074074074074,0.3625222222222223,2.218319413499957,-4.199,0.013218999999999998,27,ok
packet_b,segment_2024_h2,GBP_USD,4h,gbp_usd_4h,21,0.23809523809523808,-0.10636666666666665,0.6988405015504922,-3.6944,-0.005124,21,ok
packet_b,segment_2024_h2,USD_JPY,4h,usd_jpy_4h,24,0.5,0.20542083333333339,1.8271563511903766,-2.732,2.7011089999999998,24,ok
packet_b,segment_2024_h2,AUD_USD,4h,aud_usd_4h,22,0.3181818181818182,-0.02604545454545454,0.908597862498006,-2.6297,0.0042439999999999995,22,ok
packet_b,segment_2024_h2,AUD_CHF,4h,aud_chf_4h,18,0.3888888888888889,-0.15505000000000002,0.5118414608549641,-3.5885999999999996,-0.00827,18,ok
packet_b,segment_2024_h2,USD_CAD,4h,usd_cad_4h,20,0.5,0.18174,1.610203636241543,-4.9574,0.004620000000000002,20,ok
packet_b,segment_2024_h2,USD_CHF,4h,usd_chf_4h,24,0.2916666666666667,-0.23586249999999997,0.33736406522528,-5.825000000000001,-0.009443000000000002,24,ok
packet_b,segment_2024_h2,NZD_USD,4h,nzd_usd_4h,13,0.3076923076923077,-0.09087692307692305,0.7682711545251264,-2.4505999999999997,-0.0019039999999999994,13,ok
packet_b,segment_2024_h2,EUR_GBP,4h,eur_gbp_4h,21,0.38095238095238093,0.20637619047619052,1.56399411787671,-3.6197,0.0007329999999999997,21,ok
packet_b,segment_2024_h2,EUR_JPY,4h,eur_jpy_4h,24,0.4166666666666667,0.28952916666666667,1.9324110353711559,-4.6869,1.839638000000001,24,ok
packet_b,segment_2024_h2,GBP_JPY,4h,gbp_jpy_4h,26,0.5384615384615384,0.42274230769230764,2.863627115195497,-3.441299999999999,5.0551449999999996,26,ok
packet_b,segment_2024_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2024_h2,ETH_USD,4h,eth_usd_4h,2,0.0,-1.0,0.0,-1.0,-119.33803700000001,2,ok
packet_b,segment_2024_h2,LTC_USD,4h,ltc_usd_4h,24,0.3333333333333333,-0.10700416666666668,0.8066946677505796,-3.7601999999999993,-6.436181000000001,24,ok
packet_b,segment_2024_h2,BCH_USD,4h,bch_usd_4h,13,0.15384615384615385,-0.25040000000000007,0.39836617011052383,-5.4106000000000005,-28.808209,13,ok
packet_b,segment_2025_h1,WTICO_USD,4h,wtico_usd_4h,23,0.43478260869565216,0.2934565217391304,2.1813042565107814,-4.108300000000001,4.093082,23,ok
packet_b,segment_2025_h1,BCO_USD,4h,bco_usd_4h,20,0.35,0.131125,1.3069764719653516,-4.556500000000001,2.192254999999999,20,ok
packet_b,segment_2025_h1,XAG_USD,4h,xag_usd_4h,18,0.3888888888888889,-0.05797777777777777,0.8500553168867369,-2.2626,-0.6450990000000001,18,ok
packet_b,segment_2025_h1,XAU_USD,4h,xau_usd_4h,5,0.2,-0.05296000000000003,0.9338,-2.0,-0.7826059999999959,5,ok
packet_b,segment_2025_h1,UK100_GBP,4h,uk100_gbp_4h,2,0.5,1.35685,3.7137,-1.0,95.263181,2,ok
packet_b,segment_2025_h1,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h1,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-152.867391,1,ok
packet_b,segment_2025_h1,SPX500_USD,4h,spx500_usd_4h,4,0.25,-0.09944999999999998,0.8373139211516442,-2.0,0.4508559999999946,4,ok
packet_b,segment_2025_h1,FR40_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h1,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h1,ESPIX_EUR,4h,espix_eur_4h,1,1.0,8.8227,999.0,0.0,720.75,1,ok
packet_b,segment_2025_h1,EUR_USD,4h,eur_usd_4h,14,0.42857142857142855,-0.1619214285714286,0.583741897574322,-2.6393000000000004,-0.00016400000000000095,14,ok
packet_b,segment_2025_h1,GBP_USD,4h,gbp_usd_4h,21,0.14285714285714285,-0.19231428571428572,0.5827332183041112,-7.4049,-0.028127,21,ok
packet_b,segment_2025_h1,USD_JPY,4h,usd_jpy_4h,16,0.625,0.249,2.8727965026089404,-1.0,3.5008539999999995,16,ok
packet_b,segment_2025_h1,AUD_USD,4h,aud_usd_4h,13,0.23076923076923078,-0.19096153846153846,0.308438031033234,-3.5896999999999997,-0.013603,13,ok
packet_b,segment_2025_h1,AUD_CHF,4h,aud_chf_4h,20,0.15,-0.498435,0.07303261081819956,-9.1164,-0.027953000000000006,20,ok
packet_b,segment_2025_h1,USD_CAD,4h,usd_cad_4h,13,0.3076923076923077,-0.011184615384615402,0.963901785049281,-1.7711000000000001,0.000928000000000001,13,ok
packet_b,segment_2025_h1,USD_CHF,4h,usd_chf_4h,22,0.2727272727272727,-0.011713636363636325,0.9620895610215371,-4.2604,0.011892000000000002,22,ok
packet_b,segment_2025_h1,NZD_USD,4h,nzd_usd_4h,12,0.25,0.0744666666666667,1.2610956902848796,-3.0157000000000003,-0.005485,12,ok
packet_b,segment_2025_h1,EUR_GBP,4h,eur_gbp_4h,20,0.3,-0.16095,0.6270031633468904,-6.469899999999999,-0.00028399999999999975,20,ok
packet_b,segment_2025_h1,EUR_JPY,4h,eur_jpy_4h,23,0.391304347826087,-0.2457869565217391,0.3839925901710799,-6.229099999999999,-2.333555,23,ok
packet_b,segment_2025_h1,GBP_JPY,4h,gbp_jpy_4h,21,0.38095238095238093,-0.08660476190476189,0.7102273632554212,-5.1744,-1.824391,21,ok
packet_b,segment_2025_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h1,ETH_USD,4h,eth_usd_4h,3,0.0,-0.8928666666666666,0.0,-1.6785999999999999,-258.1221,3,ok
packet_b,segment_2025_h1,LTC_USD,4h,ltc_usd_4h,10,0.1,-0.50462,0.10798819182973608,-4.5557,-16.439647,10,ok
packet_b,segment_2025_h1,BCH_USD,4h,bch_usd_4h,15,0.2,-0.08845333333333336,0.833345893938252,-2.3702,8.583024000000009,15,ok
packet_b,segment_2025_h2,WTICO_USD,4h,wtico_usd_4h,20,0.45,0.16571,1.6443722901639028,-2.4442,1.6846970000000003,20,ok
packet_b,segment_2025_h2,BCO_USD,4h,bco_usd_4h,13,0.46153846153846156,0.17354615384615385,1.697468080502056,-1.1334,1.1599799999999998,13,ok
packet_b,segment_2025_h2,XAG_USD,4h,xag_usd_4h,20,0.55,1.162925,4.314545895027861,-3.4391000000000007,11.236445,20,ok
packet_b,segment_2025_h2,XAU_USD,4h,xau_usd_4h,6,0.3333333333333333,0.18676666666666664,1.28015,-3.0,157.752283,6,ok
packet_b,segment_2025_h2,UK100_GBP,4h,uk100_gbp_4h,4,0.25,2.634925,4.513233333333333,-2.0,72.08274899999999,4,ok
packet_b,segment_2025_h2,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h2,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-79.99857,1,ok
packet_b,segment_2025_h2,SPX500_USD,4h,spx500_usd_4h,3,0.0,-0.824,0.0,-1.472,-75.11306,3,ok
packet_b,segment_2025_h2,FR40_EUR,4h,fr40_eur_4h,3,0.0,-1.0,0.0,-2.0,-240.568524,3,ok
packet_b,segment_2025_h2,JP225_USD,4h,jp225_usd_4h,1,0.0,-1.0,0.0,0.0,-110.194772,1,ok
packet_b,segment_2025_h2,ESPIX_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h2,EUR_USD,4h,eur_usd_4h,28,0.2857142857142857,-0.050935714285714306,0.8490250460483137,-5.6763,-0.008106999999999998,28,ok
packet_b,segment_2025_h2,GBP_USD,4h,gbp_usd_4h,17,0.4117647058823529,0.2320294117647059,2.9407134071340706,-0.6273999999999997,0.016634,17,ok
packet_b,segment_2025_h2,USD_JPY,4h,usd_jpy_4h,14,0.07142857142857142,-0.29620714285714284,0.0673159102154649,-3.8098999999999994,-2.453,14,ok
packet_b,segment_2025_h2,AUD_USD,4h,aud_usd_4h,17,0.4117647058823529,-0.09136470588235293,0.7282525019245573,-2.7664,-0.004768000000000001,17,ok
packet_b,segment_2025_h2,AUD_CHF,4h,aud_chf_4h,22,0.4090909090909091,0.05319545454545454,1.1941343330623888,-2.3350999999999997,0.004657,22,ok
packet_b,segment_2025_h2,USD_CAD,4h,usd_cad_4h,17,0.11764705882352941,-0.31125882352941175,0.22145221805340984,-4.291399999999999,-0.015918,17,ok
packet_b,segment_2025_h2,USD_CHF,4h,usd_chf_4h,19,0.21052631578947367,-0.3806842105263158,0.32104907445650127,-6.572699999999999,-0.006744999999999999,19,ok
packet_b,segment_2025_h2,NZD_USD,4h,nzd_usd_4h,27,0.37037037037037035,-0.05634814814814816,0.8301516064929556,-7.8793000000000015,0.0003219999999999985,27,ok
packet_b,segment_2025_h2,EUR_GBP,4h,eur_gbp_4h,12,0.3333333333333333,-0.23384166666666664,0.4633787194982024,-3.8339,-0.004097,12,ok
packet_b,segment_2025_h2,EUR_JPY,4h,eur_jpy_4h,19,0.3684210526315789,0.08284210526315787,1.2642535759854945,-2.7809999999999997,0.740349,19,ok
packet_b,segment_2025_h2,GBP_JPY,4h,gbp_jpy_4h,24,0.25,-0.1592375,0.5509535055870844,-5.2206,-3.3209869999999997,24,ok
packet_b,segment_2025_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_b,segment_2025_h2,ETH_USD,4h,eth_usd_4h,2,0.0,-0.5334,0.0,-1.0,-112.17885100000001,2,ok
packet_b,segment_2025_h2,LTC_USD,4h,ltc_usd_4h,13,0.0,-0.6836153846153846,0.0,-7.8870000000000005,-30.251302,13,ok
packet_b,segment_2025_h2,BCH_USD,4h,bch_usd_4h,10,0.3,0.6602600000000001,2.888291483155065,-1.6483999999999996,24.573456,10,ok
packet_c,segment_2023_h1,WTICO_USD,4h,wtico_usd_4h,20,0.5,0.977805,4.119343467372753,-3.605599999999999,13.963204999999999,20,ok
packet_c,segment_2023_h1,BCO_USD,4h,bco_usd_4h,19,0.47368421052631576,0.6340526315789474,2.8498556599717464,-3.6610999999999994,8.227689000000002,19,ok
packet_c,segment_2023_h1,XAG_USD,4h,xag_usd_4h,14,0.2857142857142857,0.09188571428571425,1.277133870481279,-2.8029,-0.276373,14,ok
packet_c,segment_2023_h1,XAU_USD,4h,xau_usd_4h,16,0.3125,0.25136249999999993,1.6167364401711366,-3.8362000000000003,28.71518499999999,16,ok
packet_c,segment_2023_h1,UK100_GBP,4h,uk100_gbp_4h,4,0.5,2.891175,13.465991160935648,-0.9276999999999997,392.5,4,ok
packet_c,segment_2023_h1,NAS100_USD,4h,nas100_usd_4h,2,0.0,-1.0,0.0,-1.0,-383.614209,2,ok
packet_c,segment_2023_h1,US30_USD,4h,us30_usd_4h,1,0.0,-0.3017,0.0,0.0,-89.1,1,ok
packet_c,segment_2023_h1,SPX500_USD,4h,spx500_usd_4h,5,0.2,-0.48014,0.23690400508582327,-2.146,-32.781837,5,ok
packet_c,segment_2023_h1,FR40_EUR,4h,fr40_eur_4h,2,0.5,1.1702,3.3404,-1.0,116.890497,2,ok
packet_c,segment_2023_h1,JP225_USD,4h,jp225_usd_4h,1,1.0,6.4136,999.0,0.0,208.75,1,ok
packet_c,segment_2023_h1,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,0.0,0.0,-67.796343,1,ok
packet_c,segment_2023_h1,EUR_USD,4h,eur_usd_4h,21,0.42857142857142855,0.43742857142857144,2.749980949478016,-2.7518,0.019206,21,ok
packet_c,segment_2023_h1,GBP_USD,4h,gbp_usd_4h,15,0.5333333333333333,0.2955333333333333,2.065266496852021,-2.1275000000000004,0.020506,15,ok
packet_c,segment_2023_h1,USD_JPY,4h,usd_jpy_4h,26,0.3076923076923077,-0.0704923076923077,0.7672398465875898,-5.484800000000002,-1.6781819999999998,26,ok
packet_c,segment_2023_h1,AUD_USD,4h,aud_usd_4h,29,0.3448275862068966,0.28549310344827583,1.9927337258240505,-3.1551,0.012712000000000001,29,ok
packet_c,segment_2023_h1,AUD_CHF,4h,aud_chf_4h,30,0.4,-0.0005166666666666653,0.9983041204402725,-6.2392,0.004755999999999999,31,ok
packet_c,segment_2023_h1,USD_CAD,4h,usd_cad_4h,18,0.2777777777777778,-0.015350000000000006,0.9678597601405191,-4.0386,-0.0052010000000000025,18,ok
packet_c,segment_2023_h1,USD_CHF,4h,usd_chf_4h,19,0.05263157894736842,-0.4815526315789473,0.09853590289272485,-8.598599999999998,-0.031079000000000006,19,ok
packet_c,segment_2023_h1,NZD_USD,4h,nzd_usd_4h,26,0.3076923076923077,-0.09693076923076925,0.7870553443177016,-6.263,-0.016967999999999997,26,ok
packet_c,segment_2023_h1,EUR_GBP,4h,eur_gbp_4h,24,0.20833333333333334,-0.4505666666666666,0.07742447381218487,-10.515,-0.022940000000000002,24,ok
packet_c,segment_2023_h1,EUR_JPY,4h,eur_jpy_4h,24,0.375,0.3521208333333334,2.0636886556155525,-4.2377,3.1265650000000003,24,ok
packet_c,segment_2023_h1,GBP_JPY,4h,gbp_jpy_4h,17,0.17647058823529413,-0.35918235294117645,0.3001845208760731,-7.093899999999998,-4.937586,17,ok
packet_c,segment_2023_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2023_h1,ETH_USD,4h,eth_usd_4h,5,0.0,-0.8,0.0,-4.0,-100.949353,5,ok
packet_c,segment_2023_h1,LTC_USD,4h,ltc_usd_4h,26,0.19230769230769232,-0.3235461538461538,0.17266271956568777,-8.3674,-27.261921000000005,26,ok
packet_c,segment_2023_h1,BCH_USD,4h,bch_usd_4h,20,0.45,0.31667500000000004,2.00391516611717,-3.4647999999999994,24.61858,20,ok
packet_c,segment_2023_h2,WTICO_USD,4h,wtico_usd_4h,19,0.2631578947368421,0.343478947368421,2.252778684276198,-2.4015000000000004,1.031373,19,ok
packet_c,segment_2023_h2,BCO_USD,4h,bco_usd_4h,20,0.3,0.08048999999999999,1.2909557547715442,-1.9592999999999998,2.077115,20,ok
packet_c,segment_2023_h2,XAG_USD,4h,xag_usd_4h,23,0.5217391304347826,0.8465652173913043,4.68197118112023,-2.3050000000000015,3.8411440000000003,23,ok
packet_c,segment_2023_h2,XAU_USD,4h,xau_usd_4h,19,0.3157894736842105,0.19132105263157892,1.4857551380388596,-2.9596,22.354785999999994,19,ok
packet_c,segment_2023_h2,UK100_GBP,4h,uk100_gbp_4h,7,0.2857142857142857,1.2482714285714285,3.362999621396506,-2.5354,183.33615600000002,7,ok
packet_c,segment_2023_h2,NAS100_USD,4h,nas100_usd_4h,2,0.5,5.84065,12.6813,0.0,405.033973,2,ok
packet_c,segment_2023_h2,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-12.706507,1,ok
packet_c,segment_2023_h2,SPX500_USD,4h,spx500_usd_4h,9,0.2222222222222222,-0.2420666666666666,0.6597479267207048,-5.4029,-57.86478500000001,9,ok
packet_c,segment_2023_h2,FR40_EUR,4h,fr40_eur_4h,4,0.25,-0.38005,0.4932666666666667,-2.0,-125.777807,4,ok
packet_c,segment_2023_h2,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2023_h2,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,0.0,0.0,-40.275541,1,ok
packet_c,segment_2023_h2,EUR_USD,4h,eur_usd_4h,16,0.625,0.39151250000000004,2.2597433937980127,-3.3456,0.022727999999999998,16,ok
packet_c,segment_2023_h2,GBP_USD,4h,gbp_usd_4h,23,0.34782608695652173,-0.11942173913043475,0.7422125031675568,-6.631500000000001,-0.015398000000000002,23,ok
packet_c,segment_2023_h2,USD_JPY,4h,usd_jpy_4h,14,0.35714285714285715,0.06059285714285717,1.2322264502176352,-2.9482999999999997,1.0557499999999997,14,ok
packet_c,segment_2023_h2,AUD_USD,4h,aud_usd_4h,19,0.42105263157894735,-0.11339999999999995,0.7675878583910426,-5.5624,-0.010313000000000001,19,ok
packet_c,segment_2023_h2,AUD_CHF,4h,aud_chf_4h,20,0.3,-0.20187499999999997,0.5027096933119842,-5.7318999999999996,-0.005322000000000002,20,ok
packet_c,segment_2023_h2,USD_CAD,4h,usd_cad_4h,29,0.3448275862068966,0.02038620689655172,1.0481476353745043,-6.425999999999999,-0.005865999999999998,29,ok
packet_c,segment_2023_h2,USD_CHF,4h,usd_chf_4h,22,0.2727272727272727,0.28784090909090904,1.8932727708735948,-2.8665,0.009047000000000001,22,ok
packet_c,segment_2023_h2,NZD_USD,4h,nzd_usd_4h,18,0.3888888888888889,-0.005205555555555562,0.9850171095973648,-2.3051,-0.005460000000000001,18,ok
packet_c,segment_2023_h2,EUR_GBP,4h,eur_gbp_4h,26,0.3076923076923077,-0.02003076923076922,0.9216547574276044,-4.7598,2.9999999999999428e-05,26,ok
packet_c,segment_2023_h2,EUR_JPY,4h,eur_jpy_4h,17,0.47058823529411764,0.3436235294117647,2.5201811226481383,-3.01,4.239581,17,ok
packet_c,segment_2023_h2,GBP_JPY,4h,gbp_jpy_4h,25,0.32,-0.070308,0.7755917575262365,-5.4212,0.621707,25,ok
packet_c,segment_2023_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2023_h2,ETH_USD,4h,eth_usd_4h,9,0.2222222222222222,-0.30366666666666664,0.5641426384281704,-4.2704,-45.049279000000006,9,ok
packet_c,segment_2023_h2,LTC_USD,4h,ltc_usd_4h,26,0.3076923076923077,-0.16351538461538462,0.6562775392725185,-4.9629,-4.584488,26,ok
packet_c,segment_2023_h2,BCH_USD,4h,bch_usd_4h,20,0.3,-0.057805000000000016,0.8330662046061655,-3.3724000000000003,-9.156798999999998,20,ok
packet_c,segment_2024_h1,WTICO_USD,4h,wtico_usd_4h,23,0.4782608695652174,-0.14043913043478262,0.5963031007461288,-5.2415,-2.867969,23,ok
packet_c,segment_2024_h1,BCO_USD,4h,bco_usd_4h,21,0.3333333333333333,-0.2387476190476191,0.2904170853560156,-6.7501,-4.926894,21,ok
packet_c,segment_2024_h1,XAG_USD,4h,xag_usd_4h,25,0.36,0.2668360000000001,1.7247197114548931,-2.8655999999999997,2.7097350000000007,25,ok
packet_c,segment_2024_h1,XAU_USD,4h,xau_usd_4h,8,0.375,0.740175,2.286254235815449,-2.0,41.594060999999996,8,ok
packet_c,segment_2024_h1,UK100_GBP,4h,uk100_gbp_4h,4,0.5,0.9541999999999999,3.2404320262972526,-0.7035999999999998,45.269952,4,ok
packet_c,segment_2024_h1,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h1,US30_USD,4h,us30_usd_4h,3,0.3333333333333333,0.4522666666666666,1.6784,-2.0,369.14650600000004,3,ok
packet_c,segment_2024_h1,SPX500_USD,4h,spx500_usd_4h,5,0.4,-0.3757,0.3738333333333334,-3.0,-14.693127,5,ok
packet_c,segment_2024_h1,FR40_EUR,4h,fr40_eur_4h,3,0.0,-1.0,0.0,-2.0,-57.025428,3,ok
packet_c,segment_2024_h1,JP225_USD,4h,jp225_usd_4h,1,0.0,-1.0,0.0,0.0,-317.031039,1,ok
packet_c,segment_2024_h1,ESPIX_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h1,EUR_USD,4h,eur_usd_4h,17,0.23529411764705882,-0.23282941176470587,0.4773888588140539,-3.9572999999999996,-0.012083999999999998,17,ok
packet_c,segment_2024_h1,GBP_USD,4h,gbp_usd_4h,16,0.375,0.60239375,3.016085510490096,-2.7634000000000003,0.011994000000000001,16,ok
packet_c,segment_2024_h1,USD_JPY,4h,usd_jpy_4h,13,0.5384615384615384,0.14627692307692305,1.5014503454459154,-2.5348,1.8246740000000001,13,ok
packet_c,segment_2024_h1,AUD_USD,4h,aud_usd_4h,20,0.45,0.27331,2.085791470512286,-2.1452,0.013892999999999999,20,ok
packet_c,segment_2024_h1,AUD_CHF,4h,aud_chf_4h,27,0.4444444444444444,0.42215925925925923,2.3155325238908637,-2.4301999999999992,0.016110999999999997,27,ok
packet_c,segment_2024_h1,USD_CAD,4h,usd_cad_4h,20,0.5,-0.12262500000000001,0.5883063906934582,-4.0224,-0.006939000000000001,20,ok
packet_c,segment_2024_h1,USD_CHF,4h,usd_chf_4h,29,0.20689655172413793,-0.34646551724137936,0.34454729892818226,-10.153600000000003,-0.030260000000000002,29,ok
packet_c,segment_2024_h1,NZD_USD,4h,nzd_usd_4h,25,0.24,-0.23162000000000002,0.442792532717475,-5.278500000000001,-0.016212999999999998,25,ok
packet_c,segment_2024_h1,EUR_GBP,4h,eur_gbp_4h,32,0.28125,-0.23653749999999996,0.517759414879045,-8.3248,-0.007503000000000001,32,ok
packet_c,segment_2024_h1,EUR_JPY,4h,eur_jpy_4h,21,0.42857142857142855,0.14669523809523813,1.4872979214780602,-3.2531000000000008,1.5111179999999997,21,ok
packet_c,segment_2024_h1,GBP_JPY,4h,gbp_jpy_4h,17,0.29411764705882354,-0.15547647058823533,0.6246716178412689,-5.8117,-1.8210169999999997,17,ok
packet_c,segment_2024_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h1,ETH_USD,4h,eth_usd_4h,1,0.0,-0.0958,0.0,0.0,-3.62,1,ok
packet_c,segment_2024_h1,LTC_USD,4h,ltc_usd_4h,17,0.17647058823529413,-0.2604941176470588,0.3877505875846814,-4.4539,-11.155882,17,ok
packet_c,segment_2024_h1,BCH_USD,4h,bch_usd_4h,9,0.2222222222222222,-0.31418888888888885,0.2796219397243523,-3.0407999999999995,-30.310693999999998,9,ok
packet_c,segment_2024_h2,WTICO_USD,4h,wtico_usd_4h,22,0.45454545454545453,0.3081090909090909,1.849200085190614,-5.0634999999999994,6.618870000000002,22,ok
packet_c,segment_2024_h2,BCO_USD,4h,bco_usd_4h,17,0.35294117647058826,0.15561176470588234,1.4381905219393414,-3.0682,0.5661919999999998,17,ok
packet_c,segment_2024_h2,XAG_USD,4h,xag_usd_4h,11,0.2727272727272727,-0.06120000000000001,0.8733562842146849,-2.9191000000000003,-0.01958700000000002,11,ok
packet_c,segment_2024_h2,XAU_USD,4h,xau_usd_4h,9,0.4444444444444444,0.22106666666666663,1.4101253298153034,-2.8512,7.910633999999995,9,ok
packet_c,segment_2024_h2,UK100_GBP,4h,uk100_gbp_4h,7,0.0,-0.9306857142857143,0.0,-5.5148,-150.68882,7,ok
packet_c,segment_2024_h2,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h2,US30_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h2,SPX500_USD,4h,spx500_usd_4h,9,0.1111111111111111,-0.5505333333333333,0.32165055721365793,-4.3042,-90.019276,9,ok
packet_c,segment_2024_h2,FR40_EUR,4h,fr40_eur_4h,2,1.0,2.42065,999.0,0.0,93.55,2,ok
packet_c,segment_2024_h2,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h2,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,0.0,0.0,-32.508593,1,ok
packet_c,segment_2024_h2,EUR_USD,4h,eur_usd_4h,31,0.41935483870967744,0.2798709677419355,1.8961976675722303,-4.8458000000000006,0.010702000000000003,31,ok
