symbol,parameter_set_id,data_start,data_end,years_covered,replay_data_start,replay_data_end,bar_timeframe,num_trading_days,num_bars_used,killzone_only,num_signals,num_trades,win_rate_pct,profit_factor,avg_R_per_trade,avg_trade_duration_min,max_drawdown_R,vectorized_vs_replay_PnL_diff_pct,vectorized_num_signals,vectorized_num_trades,vectorized_win_rate_pct,vectorized_profit_factor,vectorized_avg_R_per_trade,vectorized_avg_trade_duration_min,vectorized_max_drawdown_R,vectorized_total_pnl_points,replay_num_signals,replay_num_trades,replay_win_rate_pct,replay_profit_factor,replay_avg_R_per_trade,replay_avg_trade_duration_min,replay_max_drawdown_R,replay_total_pnl_points,vectorized_trade_frequency_per_month,replay_trade_frequency_per_month
WTICO_USD,met_balanced_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76657,False,8,8,62.5,0.3803761242845501,-0.07123860182370807,30.0,-1.2,0.0,8,8,62.5,0.3803761242845501,-0.07123860182370807,30.0,-1.2,-0.7577999999999947,8,8,62.5,0.3803761242845501,-0.07123860182370807,30.0,-1.2,-0.7577999999999947,0.10675337486071279,0.20565335585526143
WTICO_USD,met_balanced_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76657,True,8,8,62.5,0.3803761242845501,-0.07123860182370807,30.0,-1.2,0.0,8,8,62.5,0.3803761242845501,-0.07123860182370807,30.0,-1.2,-0.7577999999999947,8,8,62.5,0.3803761242845501,-0.07123860182370807,30.0,-1.2,-0.7577999999999947,0.10675337486071279,0.20565335585526143
WTICO_USD,met_buffered_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76657,False,7,7,42.86,0.22413087934560252,-0.2595438095711441,25.714285714285715,-0.8871456500488613,0.0,7,7,42.86,0.22413087934560252,-0.2595438095711441,25.714285714285715,-0.8871456500488613,-1.1381999999999892,7,7,42.86,0.22413087934560252,-0.2595438095711441,25.714285714285715,-0.8871456500488613,-1.1381999999999892,0.09340920300312369,0.17994668637335376
WTICO_USD,met_buffered_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76657,True,7,7,42.86,0.22413087934560252,-0.2595438095711441,25.714285714285715,-0.8871456500488613,0.0,7,7,42.86,0.22413087934560252,-0.2595438095711441,25.714285714285715,-0.8871456500488613,-1.1381999999999892,7,7,42.86,0.22413087934560252,-0.2595438095711441,25.714285714285715,-0.8871456500488613,-1.1381999999999892,0.09340920300312369,0.17994668637335376
WTICO_USD,met_smaller_target_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76657,False,7,7,57.14,0.2146361406377762,-0.19570125922709827,30.0,-1.700000000000011,0.0,7,7,57.14,0.2146361406377762,-0.19570125922709827,30.0,-1.700000000000011,-0.960499999999999,7,7,57.14,0.2146361406377762,-0.19570125922709827,30.0,-1.700000000000011,-0.960499999999999,0.09340920300312369,0.17994668637335376
WTICO_USD,met_smaller_target_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76657,True,7,7,57.14,0.2146361406377762,-0.19570125922709827,30.0,-1.700000000000011,0.0,7,7,57.14,0.2146361406377762,-0.19570125922709827,30.0,-1.700000000000011,-0.960499999999999,7,7,57.14,0.2146361406377762,-0.19570125922709827,30.0,-1.700000000000011,-0.960499999999999,0.09340920300312369,0.17994668637335376
XAG_USD,met_balanced_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76700,False,7,7,57.14,0.07211636959638927,-0.08543397970814534,21.428571428571427,-2.4365735034290816,0.0,7,7,57.14,0.07211636959638927,-0.08543397970814534,21.428571428571427,-2.4365735034290816,-0.6793500000000208,7,7,57.14,0.07211636959638927,-0.08543397970814534,21.428571428571427,-2.4365735034290816,-0.6793500000000208,0.09340920300312369,0.17994668637335376
XAG_USD,met_balanced_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76700,True,7,7,57.14,0.07211636959638927,-0.08543397970814534,21.428571428571427,-2.4365735034290816,0.0,7,7,57.14,0.07211636959638927,-0.08543397970814534,21.428571428571427,-2.4365735034290816,-0.6793500000000208,7,7,57.14,0.07211636959638927,-0.08543397970814534,21.428571428571427,-2.4365735034290816,-0.6793500000000208,0.09340920300312369,0.17994668637335376
XAG_USD,met_buffered_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76700,False,7,7,28.57,0.018068660911463957,-0.431507438476516,38.57142857142857,-2.8565057037282897,0.0,7,7,28.57,0.018068660911463957,-0.431507438476516,38.57142857142857,-2.8565057037282897,-0.9782000000000153,7,7,28.57,0.018068660911463957,-0.431507438476516,38.57142857142857,-2.8565057037282897,-0.9782000000000153,0.09340920300312369,0.17994668637335376
XAG_USD,met_buffered_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76700,True,7,7,28.57,0.018068660911463957,-0.431507438476516,38.57142857142857,-2.8565057037282897,0.0,7,7,28.57,0.018068660911463957,-0.431507438476516,38.57142857142857,-2.8565057037282897,-0.9782000000000153,7,7,28.57,0.018068660911463957,-0.431507438476516,38.57142857142857,-2.8565057037282897,-0.9782000000000153,0.09340920300312369,0.17994668637335376
XAG_USD,met_smaller_target_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76700,False,7,7,57.14,0.0551116574472422,-0.14971969399395463,21.428571428571427,-2.4365735034290816,0.0,7,7,57.14,0.0551116574472422,-0.14971969399395463,21.428571428571427,-2.4365735034290816,-0.6918000000000191,7,7,57.14,0.0551116574472422,-0.14971969399395463,21.428571428571427,-2.4365735034290816,-0.6918000000000191,0.09340920300312369,0.17994668637335376
XAG_USD,met_smaller_target_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76700,True,7,7,57.14,0.0551116574472422,-0.14971969399395463,21.428571428571427,-2.4365735034290816,0.0,7,7,57.14,0.0551116574472422,-0.14971969399395463,21.428571428571427,-2.4365735034290816,-0.6918000000000191,7,7,57.14,0.0551116574472422,-0.14971969399395463,21.428571428571427,-2.4365735034290816,-0.6918000000000191,0.09340920300312369,0.17994668637335376
XAU_USD,met_balanced_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76719,False,13,13,23.08,0.05940286932919632,-0.676923076923077,8.076923076923077,-7.800000000000001,0.0,13,13,23.08,0.05940286932919632,-0.676923076923077,8.076923076923077,-7.800000000000001,-48.51599999999999,13,13,23.08,0.05940286932919632,-0.676923076923077,8.076923076923077,-7.800000000000001,-48.51599999999999,0.17347423414865829,0.3341867032647998
XAU_USD,met_balanced_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76719,True,11,11,27.27,0.0729436971789057,-0.6181818181818182,9.545454545454545,-5.8,0.0,11,11,27.27,0.0729436971789057,-0.6181818181818182,9.545454545454545,-5.8,-38.94100000000017,11,11,27.27,0.0729436971789057,-0.6181818181818182,9.545454545454545,-5.8,-38.94100000000017,0.1467858904334801,0.2827733643009845
XAU_USD,met_buffered_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76719,False,11,11,27.27,0.05145997198577399,-0.6454545454545507,9.545454545454545,-7.700000000000008,0.0,11,11,27.27,0.05145997198577399,-0.6454545454545507,9.545454545454545,-7.700000000000008,-44.01699999999992,11,11,27.27,0.05145997198577399,-0.6454545454545507,9.545454545454545,-7.700000000000008,-44.01699999999992,0.1467858904334801,0.2827733643009845
XAU_USD,met_buffered_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76719,True,9,9,33.33,0.06519246519246114,-0.5666666666666731,11.666666666666666,-5.700000000000008,0.0,9,9,33.33,0.06519246519246114,-0.5666666666666731,11.666666666666666,-5.700000000000008,-34.24199999999983,9,9,33.33,0.06519246519246114,-0.5666666666666731,11.666666666666666,-5.700000000000008,-34.24199999999983,0.12009754671830189,0.2313600253371691
XAU_USD,met_smaller_target_off,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76719,False,13,13,23.08,0.044552151996897243,-0.6999999999999946,8.076923076923077,-8.09999999999993,0.0,13,13,23.08,0.044552151996897243,-0.6999999999999946,8.076923076923077,-8.09999999999993,-49.28199999999997,13,13,23.08,0.044552151996897243,-0.6999999999999946,8.076923076923077,-8.09999999999993,-49.28199999999997,0.17347423414865829,0.3341867032647998
XAU_USD,met_smaller_target_on,2020-01-01 22:00:00+00:00,2026-03-31 21:00:00+00:00,6.24,2023-01-02 23:00:00+00:00,2026-03-31 23:45:00+00:00,M15,1613,76719,True,11,11,27.27,0.05470777288417928,-0.6454545454545391,9.545454545454545,-6.0999999999999295,0.0,11,11,27.27,0.05470777288417928,-0.6454545454545391,9.545454545454545,-6.0999999999999295,-39.70700000000015,11,11,27.27,0.05470777288417928,-0.6454545454545391,9.545454545454545,-6.0999999999999295,-39.70700000000015,0.1467858904334801,0.2827733643009845
