setup_id,symbol,asset_class,timeframe,signal_type,timestamp,setup_bar_time,scenario,entry,stop_loss,target_1,status,outcome,outcome_timestamp,exit_price,bars_checked,realized_r
cwt-spx500_usd-5m-scenario1-long-202604081650,SPX500_USD,index,5m,long,2026-04-08T16:50:00+00:00,2026-04-08T16:45:00+00:00,scenario1,6793.1,6777.287342,6808.912658,closed,sl_hit,2026-04-08T18:15:00+00:00,6777.287342,17,-1.0
cwt-uk100_gbp-5m-scenario1-long-202604081650,UK100_GBP,index,5m,long,2026-04-08T16:50:00+00:00,2026-04-08T16:45:00+00:00,scenario1,10657.9,10641.284874,10674.515126,closed,sl_hit,2026-04-08T18:15:00+00:00,10641.284874,17,-1.0
cwt-nzd_usd-5m-scenario2-long-202604081700,NZD_USD,forex,5m,long,2026-04-08T17:00:00+00:00,2026-04-08T16:55:00+00:00,scenario2,0.58362,0.582949,0.584291,closed,sl_hit,2026-04-08T17:20:00+00:00,0.582949,4,-1.0
cwt-uk100_gbp-5m-scenario1-long-202604081715,UK100_GBP,index,5m,long,2026-04-08T17:15:00+00:00,2026-04-08T17:10:00+00:00,scenario1,10660.6,10644.274853,10676.925147,closed,sl_hit,2026-04-08T18:15:00+00:00,10644.274853,12,-1.0
cwt-uk100_gbp-5m-scenario1-long-202604081720,UK100_GBP,index,5m,long,2026-04-08T17:20:00+00:00,2026-04-08T17:15:00+00:00,scenario1,10660.9,10644.749562,10677.050438,closed,sl_hit,2026-04-08T18:15:00+00:00,10644.749562,11,-1.0
cwt-uk100_gbp-5m-scenario1-long-202604081755,UK100_GBP,index,5m,long,2026-04-08T17:55:00+00:00,2026-04-08T17:50:00+00:00,scenario1,10664.6,10649.992942,10679.207058,closed,sl_hit,2026-04-08T18:15:00+00:00,10649.992942,4,-1.0
cwt-uk100_gbp-5m-scenario2-long-202604081935,UK100_GBP,index,5m,long,2026-04-08T19:35:00+00:00,2026-04-08T19:30:00+00:00,scenario2,10662.4,10602.151071,10722.648929,closed,sl_hit,2026-04-09T07:30:00+00:00,10602.151071,95,-1.0
cwt-spx500_usd-5m-scenario2-long-202604081950,SPX500_USD,index,5m,long,2026-04-08T19:50:00+00:00,2026-04-08T19:45:00+00:00,scenario2,6782.1,6748.435357,6815.764643,closed,tp_hit,2026-04-09T15:45:00+00:00,6815.764643,227,1.0
cwt-nzd_usd-5m-scenario1-long-202604090345,NZD_USD,forex,5m,long,2026-04-09T03:45:00+00:00,2026-04-09T03:40:00+00:00,scenario1,0.58325,0.582835,0.583665,closed,tp_hit,2026-04-09T04:20:00+00:00,0.583665,7,1.0
cwt-nzd_usd-5m-scenario1-long-202604090355,NZD_USD,forex,5m,long,2026-04-09T03:55:00+00:00,2026-04-09T03:50:00+00:00,scenario1,0.58326,0.582866,0.583654,closed,tp_hit,2026-04-09T04:20:00+00:00,0.583654,5,1.0
cwt-nzd_usd-5m-scenario1-long-202604090410,NZD_USD,forex,5m,long,2026-04-09T04:10:00+00:00,2026-04-09T04:05:00+00:00,scenario1,0.5835,0.582889,0.584111,closed,sl_hit,2026-04-09T05:50:00+00:00,0.582889,20,-1.0
cwt-nzd_usd-5m-scenario1-long-202604090415,NZD_USD,forex,5m,long,2026-04-09T04:15:00+00:00,2026-04-09T04:10:00+00:00,scenario1,0.5836,0.582911,0.584289,closed,sl_hit,2026-04-09T05:50:00+00:00,0.582911,19,-1.0
cwt-nzd_usd-5m-scenario1-long-202604090425,NZD_USD,forex,5m,long,2026-04-09T04:25:00+00:00,2026-04-09T04:20:00+00:00,scenario1,0.58369,0.582947,0.584433,closed,sl_hit,2026-04-09T05:50:00+00:00,0.582947,17,-1.0
cwt-nzd_usd-5m-scenario1-long-202604090430,NZD_USD,forex,5m,long,2026-04-09T04:30:00+00:00,2026-04-09T04:25:00+00:00,scenario1,0.5837,0.582957,0.584443,closed,sl_hit,2026-04-09T05:50:00+00:00,0.582957,16,-1.0
cwt-nzd_usd-5m-scenario2-long-202604090700,NZD_USD,forex,5m,long,2026-04-09T07:00:00+00:00,2026-04-09T06:55:00+00:00,scenario2,0.58366,0.581628,0.585692,closed,tp_hit,2026-04-09T15:20:00+00:00,0.585692,100,1.0
cwt-gbp_jpy-15m-scenario1-long-202604090800,GBP_JPY,forex_cross,15m,long,2026-04-09T08:00:00+00:00,2026-04-09T07:45:00+00:00,scenario1,212.914,212.649988,213.178012,closed,tp_hit,2026-04-09T09:00:00+00:00,213.178012,4,1.0
cwt-gbp_jpy-15m-scenario1-long-202604090815,GBP_JPY,forex_cross,15m,long,2026-04-09T08:15:00+00:00,2026-04-09T08:00:00+00:00,scenario1,212.923,212.655562,213.190438,closed,tp_hit,2026-04-09T09:00:00+00:00,213.190438,3,1.0
cwt-gbp_jpy-15m-scenario1-long-202604090830,GBP_JPY,forex_cross,15m,long,2026-04-09T08:30:00+00:00,2026-04-09T08:15:00+00:00,scenario1,213.01,212.657897,213.362103,closed,tp_hit,2026-04-09T11:45:00+00:00,213.362103,13,1.0
cwt-gbp_jpy-15m-scenario1-long-202604090845,GBP_JPY,forex_cross,15m,long,2026-04-09T08:45:00+00:00,2026-04-09T08:30:00+00:00,scenario1,213.063,212.660615,213.465385,closed,tp_hit,2026-04-09T13:30:00+00:00,213.465385,19,1.0
cwt-gbp_jpy-15m-scenario1-long-202604090900,GBP_JPY,forex_cross,15m,long,2026-04-09T09:00:00+00:00,2026-04-09T08:45:00+00:00,scenario1,213.123,212.663525,213.582475,closed,tp_hit,2026-04-09T14:15:00+00:00,213.582475,21,1.0
cwt-nzd_usd-5m-scenario2-long-202604090910,NZD_USD,forex,5m,long,2026-04-09T09:10:00+00:00,2026-04-09T09:05:00+00:00,scenario2,0.58327,0.582827,0.583713,closed,tp_hit,2026-04-09T11:35:00+00:00,0.583713,29,1.0
cwt-gbp_jpy-15m-scenario1-long-202604090915,GBP_JPY,forex_cross,15m,long,2026-04-09T09:15:00+00:00,2026-04-09T09:00:00+00:00,scenario1,213.176,212.671251,213.680749,closed,tp_hit,2026-04-09T15:15:00+00:00,213.680749,24,1.0
cwt-nzd_usd-5m-scenario1-long-202604090955,NZD_USD,forex,5m,long,2026-04-09T09:55:00+00:00,2026-04-09T09:50:00+00:00,scenario1,0.58327,0.583065,0.583475,closed,tp_hit,2026-04-09T10:05:00+00:00,0.583475,2,1.0
cwt-gbp_jpy-15m-scenario1-long-202604091045,GBP_JPY,forex_cross,15m,long,2026-04-09T10:45:00+00:00,2026-04-09T10:30:00+00:00,scenario1,213.19,212.75268,213.62732,closed,tp_hit,2026-04-09T15:15:00+00:00,213.62732,18,1.0
cwt-usd_jpy-5m-scenario2-long-202604091220,USD_JPY,forex,5m,long,2026-04-09T12:20:00+00:00,2026-04-09T12:15:00+00:00,scenario2,159.007,158.641757,159.372243,closed,sl_hit,2026-04-09T16:25:00+00:00,158.641757,49,-1.0
cwt-eur_usd-5m-scenario1-long-202604091320,EUR_USD,forex,5m,long,2026-04-09T13:20:00+00:00,2026-04-09T13:15:00+00:00,scenario1,1.16902,1.168134,1.169906,closed,sl_hit,2026-04-09T13:55:00+00:00,1.168134,7,-1.0
cwt-eur_usd-5m-scenario1-long-202604091335,EUR_USD,forex,5m,long,2026-04-09T13:35:00+00:00,2026-04-09T13:30:00+00:00,scenario1,1.16924,1.168179,1.170301,closed,sl_hit,2026-04-09T13:55:00+00:00,1.168179,4,-1.0
cwt-eur_usd-5m-scenario1-long-202604091340,EUR_USD,forex,5m,long,2026-04-09T13:40:00+00:00,2026-04-09T13:35:00+00:00,scenario1,1.16928,1.168199,1.170361,closed,sl_hit,2026-04-09T13:55:00+00:00,1.168199,3,-1.0
cwt-nzd_usd-5m-scenario1-long-202604091340,NZD_USD,forex,5m,long,2026-04-09T13:40:00+00:00,2026-04-09T13:35:00+00:00,scenario1,0.58474,0.58349,0.58599,closed,tp_hit,2026-04-09T15:30:00+00:00,0.58599,22,1.0
cwt-nzd_usd-5m-scenario1-long-202604091345,NZD_USD,forex,5m,long,2026-04-09T13:45:00+00:00,2026-04-09T13:40:00+00:00,scenario1,0.58476,0.583505,0.586015,closed,tp_hit,2026-04-09T15:30:00+00:00,0.586015,21,1.0
cwt-usd_jpy-5m-scenario2-long-202604091355,USD_JPY,forex,5m,long,2026-04-09T13:55:00+00:00,2026-04-09T13:50:00+00:00,scenario2,159.033,158.837375,159.228625,closed,tp_hit,2026-04-09T14:50:00+00:00,159.228625,11,1.0
cwt-gbp_jpy-15m-scenario1-long-202604091400,GBP_JPY,forex_cross,15m,long,2026-04-09T14:00:00+00:00,2026-04-09T13:45:00+00:00,scenario1,213.508,213.031962,213.984038,closed,tp_hit,2026-04-10T09:45:00+00:00,213.984038,79,1.0
cwt-nzd_usd-5m-scenario1-long-202604091410,NZD_USD,forex,5m,long,2026-04-09T14:10:00+00:00,2026-04-09T14:05:00+00:00,scenario1,0.58474,0.583674,0.585806,closed,tp_hit,2026-04-09T15:30:00+00:00,0.585806,16,1.0
cwt-nzd_usd-5m-scenario1-long-202604091415,NZD_USD,forex,5m,long,2026-04-09T14:15:00+00:00,2026-04-09T14:10:00+00:00,scenario1,0.58486,0.583719,0.586001,closed,tp_hit,2026-04-09T15:30:00+00:00,0.586001,15,1.0
cwt-usd_jpy-5m-scenario1-long-202604091435,USD_JPY,forex,5m,long,2026-04-09T14:35:00+00:00,2026-04-09T14:30:00+00:00,scenario1,159.166,158.978043,159.353957,closed,sl_hit,2026-04-09T15:35:00+00:00,158.978043,12,-1.0
cwt-usd_jpy-5m-scenario1-long-202604091450,USD_JPY,forex,5m,long,2026-04-09T14:50:00+00:00,2026-04-09T14:45:00+00:00,scenario1,159.217,158.994021,159.439979,closed,sl_hit,2026-04-09T15:35:00+00:00,158.994021,9,-1.0
cwt-usd_jpy-5m-scenario1-long-202604091455,USD_JPY,forex,5m,long,2026-04-09T14:55:00+00:00,2026-04-09T14:50:00+00:00,scenario1,159.232,158.995566,159.468434,closed,sl_hit,2026-04-09T15:35:00+00:00,158.995566,8,-1.0
cwt-eur_usd-5m-scenario2-long-202604091520,EUR_USD,forex,5m,long,2026-04-09T15:20:00+00:00,2026-04-09T15:15:00+00:00,scenario2,1.16932,1.166931,1.171709,closed,tp_hit,2026-04-09T17:05:00+00:00,1.171709,21,1.0
cwt-gbp_jpy-15m-scenario1-long-202604091530,GBP_JPY,forex_cross,15m,long,2026-04-09T15:30:00+00:00,2026-04-09T15:15:00+00:00,scenario1,213.642,213.146125,214.137875,open,,,,82,
cwt-nzd_usd-5m-scenario1-long-202604091540,NZD_USD,forex,5m,long,2026-04-09T15:40:00+00:00,2026-04-09T15:35:00+00:00,scenario1,0.5862,0.58438,0.58802,closed,sl_hit,2026-04-10T06:30:00+00:00,0.58438,178,-1.0
cwt-nzd_usd-5m-scenario1-long-202604091555,NZD_USD,forex,5m,long,2026-04-09T15:55:00+00:00,2026-04-09T15:50:00+00:00,scenario1,0.58667,0.584384,0.588956,closed,sl_hit,2026-04-10T06:30:00+00:00,0.584384,175,-1.0
cwt-nzd_usd-5m-scenario1-long-202604091600,NZD_USD,forex,5m,long,2026-04-09T16:00:00+00:00,2026-04-09T15:55:00+00:00,scenario1,0.58682,0.584437,0.589203,closed,sl_hit,2026-04-10T06:20:00+00:00,0.584437,172,-1.0
cwt-eur_usd-5m-scenario1-long-202604091605,EUR_USD,forex,5m,long,2026-04-09T16:05:00+00:00,2026-04-09T16:00:00+00:00,scenario1,1.17076,1.168384,1.173136,closed,sl_hit,2026-04-10T06:30:00+00:00,1.168384,173,-1.0
cwt-nzd_usd-5m-scenario1-long-202604091605,NZD_USD,forex,5m,long,2026-04-09T16:05:00+00:00,2026-04-09T16:00:00+00:00,scenario1,0.58702,0.584521,0.589519,closed,sl_hit,2026-04-10T02:35:00+00:00,0.584521,126,-1.0
cwt-nzd_usd-5m-scenario1-long-202604091620,NZD_USD,forex,5m,long,2026-04-09T16:20:00+00:00,2026-04-09T16:15:00+00:00,scenario1,0.58728,0.584771,0.589789,closed,sl_hit,2026-04-10T00:25:00+00:00,0.584771,97,-1.0
cwt-eur_usd-5m-scenario1-long-202604091740,EUR_USD,forex,5m,long,2026-04-09T17:40:00+00:00,2026-04-09T17:35:00+00:00,scenario1,1.1722,1.170317,1.174083,closed,sl_hit,2026-04-09T18:10:00+00:00,1.170317,6,-1.0
cwt-usd_jpy-5m-scenario2-long-202604091805,USD_JPY,forex,5m,long,2026-04-09T18:05:00+00:00,2026-04-09T18:00:00+00:00,scenario2,158.853,158.627436,159.078564,closed,tp_hit,2026-04-09T19:55:00+00:00,159.078564,22,1.0
cwt-usd_jpy-5m-scenario1-long-202604091900,USD_JPY,forex,5m,long,2026-04-09T19:00:00+00:00,2026-04-09T18:55:00+00:00,scenario1,159.012,158.798225,159.225775,closed,tp_hit,2026-04-10T00:25:00+00:00,159.225775,65,1.0
cwt-nas100_usd-5m-scenario2-long-202604091905,NAS100_USD,index,5m,long,2026-04-09T19:05:00+00:00,2026-04-09T19:00:00+00:00,scenario2,25064.1,24815.027857,25313.172143,open,,,,194,
cwt-spx500_usd-5m-scenario2-long-202604091905,SPX500_USD,index,5m,long,2026-04-09T19:05:00+00:00,2026-04-09T19:00:00+00:00,scenario2,6828.3,6769.264643,6887.335357,open,,,,194,
cwt-usd_jpy-5m-scenario1-long-202604091905,USD_JPY,forex,5m,long,2026-04-09T19:05:00+00:00,2026-04-09T19:00:00+00:00,scenario1,159.043,158.806849,159.279151,closed,tp_hit,2026-04-10T06:05:00+00:00,159.279151,132,1.0
cwt-aud_usd-5m-scenario2-long-202604091930,AUD_USD,forex,5m,long,2026-04-09T19:30:00+00:00,2026-04-09T19:25:00+00:00,scenario2,0.70826,0.703376,0.713144,open,,,,201,
cwt-gbp_jpy-15m-scenario1-long-202604091930,GBP_JPY,forex_cross,15m,long,2026-04-09T19:30:00+00:00,2026-04-09T19:15:00+00:00,scenario1,213.748,213.407516,214.088484,open,,,,66,
cwt-eur_usd-5m-scenario2-long-202604091935,EUR_USD,forex,5m,long,2026-04-09T19:35:00+00:00,2026-04-09T19:30:00+00:00,scenario2,1.17063,1.169734,1.171526,closed,sl_hit,2026-04-09T20:05:00+00:00,1.169734,6,-1.0
cwt-gbp_jpy-15m-scenario1-long-202604091945,GBP_JPY,forex_cross,15m,long,2026-04-09T19:45:00+00:00,2026-04-09T19:30:00+00:00,scenario1,213.836,213.416629,214.255371,open,,,,65,
cwt-nzd_usd-5m-scenario2-long-202604091945,NZD_USD,forex,5m,long,2026-04-09T19:45:00+00:00,2026-04-09T19:40:00+00:00,scenario2,0.58615,0.585332,0.586968,closed,sl_hit,2026-04-09T22:35:00+00:00,0.585332,34,-1.0
cwt-nas100_usd-5m-scenario1-long-202604091955,NAS100_USD,index,5m,long,2026-04-09T19:55:00+00:00,2026-04-09T19:50:00+00:00,scenario1,25122.7,25046.360747,25199.039253,open,,,,184,
cwt-usd_jpy-5m-scenario1-long-202604092000,USD_JPY,forex,5m,long,2026-04-09T20:00:00+00:00,2026-04-09T19:55:00+00:00,scenario1,159.096,158.916161,159.275839,closed,tp_hit,2026-04-10T06:05:00+00:00,159.275839,121,1.0
cwt-eur_usd-5m-scenario2-long-202604092155,EUR_USD,forex,5m,long,2026-04-09T21:55:00+00:00,2026-04-09T21:50:00+00:00,scenario2,1.17012,1.169529,1.170711,closed,sl_hit,2026-04-09T22:35:00+00:00,1.169529,8,-1.0
cwt-usd_jpy-5m-scenario2-long-202604092230,USD_JPY,forex,5m,long,2026-04-09T22:30:00+00:00,2026-04-09T22:25:00+00:00,scenario2,159.038,158.947221,159.128779,closed,tp_hit,2026-04-10T00:00:00+00:00,159.128779,18,1.0
cwt-usd_jpy-5m-scenario1-long-202604092320,USD_JPY,forex,5m,long,2026-04-09T23:20:00+00:00,2026-04-09T23:15:00+00:00,scenario1,159.109,159.006955,159.211045,closed,tp_hit,2026-04-10T00:25:00+00:00,159.211045,13,1.0
cwt-nas100_usd-5m-scenario2-long-202604092350,NAS100_USD,index,5m,long,2026-04-09T23:50:00+00:00,2026-04-09T23:45:00+00:00,scenario2,25087.1,25003.486071,25170.713929,open,,,,149,
cwt-spx500_usd-5m-scenario2-long-202604092355,SPX500_USD,index,5m,long,2026-04-09T23:55:00+00:00,2026-04-09T23:50:00+00:00,scenario2,6825.8,6816.995,6834.605,closed,tp_hit,2026-04-10T01:30:00+00:00,6834.605,19,1.0
cwt-spx500_usd-5m-scenario2-long-202604100025,SPX500_USD,index,5m,long,2026-04-10T00:25:00+00:00,2026-04-10T00:20:00+00:00,scenario2,6823.8,6818.485714,6829.114286,closed,tp_hit,2026-04-10T00:55:00+00:00,6829.114286,6,1.0
cwt-gbp_jpy-15m-scenario1-long-202604100030,GBP_JPY,forex_cross,15m,long,2026-04-10T00:30:00+00:00,2026-04-10T00:15:00+00:00,scenario1,213.714,213.583574,213.844426,closed,sl_hit,2026-04-10T01:45:00+00:00,213.583574,5,-1.0
cwt-gbp_jpy-15m-scenario1-long-202604100045,GBP_JPY,forex_cross,15m,long,2026-04-10T00:45:00+00:00,2026-04-10T00:30:00+00:00,scenario1,213.728,213.585498,213.870502,closed,sl_hit,2026-04-10T01:45:00+00:00,213.585498,4,-1.0
cwt-nas100_usd-5m-scenario1-long-202604100125,NAS100_USD,index,5m,long,2026-04-10T01:25:00+00:00,2026-04-10T01:20:00+00:00,scenario1,25123.8,25083.10826,25164.49174,closed,sl_hit,2026-04-10T06:40:00+00:00,25083.10826,63,-1.0
cwt-aud_usd-5m-scenario2-long-202604100130,AUD_USD,forex,5m,long,2026-04-10T01:30:00+00:00,2026-04-10T01:25:00+00:00,scenario2,0.70758,0.707019,0.708141,closed,tp_hit,2026-04-10T01:40:00+00:00,0.708141,2,1.0
cwt-nas100_usd-5m-scenario1-long-202604100130,NAS100_USD,index,5m,long,2026-04-10T01:30:00+00:00,2026-04-10T01:25:00+00:00,scenario1,25135.9,25084.623174,25187.176826,closed,sl_hit,2026-04-10T06:40:00+00:00,25084.623174,62,-1.0
cwt-spx500_usd-5m-scenario1-long-202604100130,SPX500_USD,index,5m,long,2026-04-10T01:30:00+00:00,2026-04-10T01:25:00+00:00,scenario1,6832.8,6824.376649,6841.223351,closed,sl_hit,2026-04-10T06:15:00+00:00,6824.376649,57,-1.0
cwt-nas100_usd-5m-scenario1-long-202604100135,NAS100_USD,index,5m,long,2026-04-10T01:35:00+00:00,2026-04-10T01:30:00+00:00,scenario1,25151.2,25086.376776,25216.023224,closed,sl_hit,2026-04-10T06:35:00+00:00,25086.376776,60,-1.0
cwt-spx500_usd-5m-scenario1-long-202604100135,SPX500_USD,index,5m,long,2026-04-10T01:35:00+00:00,2026-04-10T01:30:00+00:00,scenario1,6835.6,6824.600643,6846.599357,closed,sl_hit,2026-04-10T06:15:00+00:00,6824.600643,56,-1.0
cwt-usd_jpy-5m-scenario2-long-202604100225,USD_JPY,forex,5m,long,2026-04-10T02:25:00+00:00,2026-04-10T02:20:00+00:00,scenario2,159.176,158.945961,159.406039,open,,,,118,
cwt-usd_jpy-5m-scenario2-long-202604100240,USD_JPY,forex,5m,long,2026-04-10T02:40:00+00:00,2026-04-10T02:35:00+00:00,scenario2,159.174,158.94585,159.40215,open,,,,115,
cwt-eur_usd-5m-scenario1-long-202604100400,EUR_USD,forex,5m,long,2026-04-10T04:00:00+00:00,2026-04-10T03:55:00+00:00,scenario1,1.16956,1.169063,1.170057,closed,sl_hit,2026-04-10T05:10:00+00:00,1.169063,14,-1.0
cwt-usd_jpy-5m-scenario1-long-202604100505,USD_JPY,forex,5m,long,2026-04-10T05:05:00+00:00,2026-04-10T05:00:00+00:00,scenario1,159.198,159.143008,159.252992,closed,tp_hit,2026-04-10T05:25:00+00:00,159.252992,4,1.0
cwt-spx500_usd-5m-scenario2-long-202604100525,SPX500_USD,index,5m,long,2026-04-10T05:25:00+00:00,2026-04-10T05:20:00+00:00,scenario2,6832.4,6827.330714,6837.469286,closed,sl_hit,2026-04-10T06:00:00+00:00,6827.330714,7,-1.0
cwt-usd_jpy-5m-scenario1-long-202604100525,USD_JPY,forex,5m,long,2026-04-10T05:25:00+00:00,2026-04-10T05:20:00+00:00,scenario1,159.246,159.151978,159.340022,closed,tp_hit,2026-04-10T06:20:00+00:00,159.340022,11,1.0
cwt-usd_jpy-5m-scenario1-long-202604100530,USD_JPY,forex,5m,long,2026-04-10T05:30:00+00:00,2026-04-10T05:25:00+00:00,scenario1,159.274,159.155511,159.392489,closed,sl_hit,2026-04-10T12:10:00+00:00,159.155511,80,-1.0
cwt-spx500_usd-5m-scenario2-long-202604100540,SPX500_USD,index,5m,long,2026-04-10T05:40:00+00:00,2026-04-10T05:35:00+00:00,scenario2,6832.6,6827.319286,6837.880714,closed,sl_hit,2026-04-10T06:00:00+00:00,6827.319286,4,-1.0
cwt-usd_jpy-5m-scenario1-long-202604100600,USD_JPY,forex,5m,long,2026-04-10T06:00:00+00:00,2026-04-10T05:55:00+00:00,scenario1,159.259,159.17344,159.34456,closed,tp_hit,2026-04-10T06:25:00+00:00,159.34456,5,1.0
cwt-usd_jpy-5m-scenario1-long-202604100610,USD_JPY,forex,5m,long,2026-04-10T06:10:00+00:00,2026-04-10T06:05:00+00:00,scenario1,159.291,159.183872,159.398128,closed,sl_hit,2026-04-10T09:15:00+00:00,159.183872,37,-1.0
cwt-usd_jpy-5m-scenario1-long-202604100615,USD_JPY,forex,5m,long,2026-04-10T06:15:00+00:00,2026-04-10T06:10:00+00:00,scenario1,159.306,159.189269,159.422731,closed,sl_hit,2026-04-10T09:15:00+00:00,159.189269,36,-1.0
cwt-usd_jpy-5m-scenario1-long-202604100620,USD_JPY,forex,5m,long,2026-04-10T06:20:00+00:00,2026-04-10T06:15:00+00:00,scenario1,159.326,159.193539,159.458461,closed,sl_hit,2026-04-10T09:15:00+00:00,159.193539,35,-1.0
cwt-usd_jpy-5m-scenario1-long-202604100630,USD_JPY,forex,5m,long,2026-04-10T06:30:00+00:00,2026-04-10T06:25:00+00:00,scenario1,159.344,159.199518,159.488482,closed,sl_hit,2026-04-10T07:25:00+00:00,159.199518,11,-1.0
cwt-gbp_jpy-15m-scenario1-long-202604100715,GBP_JPY,forex_cross,15m,long,2026-04-10T07:15:00+00:00,2026-04-10T07:00:00+00:00,scenario1,213.772,213.647376,213.896624,closed,tp_hit,2026-04-10T09:15:00+00:00,213.896624,8,1.0
cwt-spx500_usd-5m-scenario2-long-202604100730,SPX500_USD,index,5m,long,2026-04-10T07:30:00+00:00,2026-04-10T07:25:00+00:00,scenario2,6828.6,6827.288571,6829.911429,closed,tp_hit,2026-04-10T07:35:00+00:00,6829.911429,1,1.0
cwt-gbp_jpy-15m-scenario1-long-202604100845,GBP_JPY,forex_cross,15m,long,2026-04-10T08:45:00+00:00,2026-04-10T08:30:00+00:00,scenario1,213.796,213.670534,213.921466,closed,tp_hit,2026-04-10T09:15:00+00:00,213.921466,2,1.0
cwt-nas100_usd-5m-scenario2-long-202604100920,NAS100_USD,index,5m,long,2026-04-10T09:20:00+00:00,2026-04-10T09:15:00+00:00,scenario2,25124.5,25077.214643,25171.785357,open,,,,35,
cwt-spx500_usd-5m-scenario2-long-202604100920,SPX500_USD,index,5m,long,2026-04-10T09:20:00+00:00,2026-04-10T09:15:00+00:00,scenario2,6832.8,6821.430714,6844.169286,open,,,,35,
cwt-gbp_jpy-15m-scenario1-long-202604100945,GBP_JPY,forex_cross,15m,long,2026-04-10T09:45:00+00:00,2026-04-10T09:30:00+00:00,scenario1,213.962,213.696373,214.227627,open,,,,9,
cwt-gbp_jpy-15m-scenario1-long-202604101000,GBP_JPY,forex_cross,15m,long,2026-04-10T10:00:00+00:00,2026-04-10T09:45:00+00:00,scenario1,213.998,213.70152,214.29448,open,,,,8,
cwt-nas100_usd-5m-scenario1-long-202604101020,NAS100_USD,index,5m,long,2026-04-10T10:20:00+00:00,2026-04-10T10:15:00+00:00,scenario1,25120.2,25086.60746,25153.79254,closed,tp_hit,2026-04-10T11:20:00+00:00,25153.79254,12,1.0
cwt-nas100_usd-5m-scenario1-long-202604101025,NAS100_USD,index,5m,long,2026-04-10T10:25:00+00:00,2026-04-10T10:20:00+00:00,scenario1,25127.8,25086.789633,25168.810367,open,,,,22,
cwt-nas100_usd-5m-scenario1-long-202604101045,NAS100_USD,index,5m,long,2026-04-10T10:45:00+00:00,2026-04-10T10:40:00+00:00,scenario1,25124.2,25093.178167,25155.221833,closed,tp_hit,2026-04-10T11:20:00+00:00,25155.221833,7,1.0
cwt-spx500_usd-5m-scenario1-long-202604101045,SPX500_USD,index,5m,long,2026-04-10T10:45:00+00:00,2026-04-10T10:40:00+00:00,scenario1,6831.8,6825.717685,6837.882315,closed,tp_hit,2026-04-10T11:20:00+00:00,6837.882315,7,1.0
cwt-nas100_usd-5m-scenario1-long-202604101055,NAS100_USD,index,5m,long,2026-04-10T10:55:00+00:00,2026-04-10T10:50:00+00:00,scenario1,25134.8,25094.980505,25174.619495,open,,,,16,
cwt-spx500_usd-5m-scenario1-long-202604101055,SPX500_USD,index,5m,long,2026-04-10T10:55:00+00:00,2026-04-10T10:50:00+00:00,scenario1,6833.2,6825.87069,6840.52931,open,,,,16,
cwt-nas100_usd-5m-scenario1-long-202604101105,NAS100_USD,index,5m,long,2026-04-10T11:05:00+00:00,2026-04-10T11:00:00+00:00,scenario1,25148.8,25098.266259,25199.333741,open,,,,14,
cwt-spx500_usd-5m-scenario1-long-202604101105,SPX500_USD,index,5m,long,2026-04-10T11:05:00+00:00,2026-04-10T11:00:00+00:00,scenario1,6835.4,6826.399565,6844.400435,open,,,,14,
cwt-nas100_usd-5m-scenario1-long-202604101120,NAS100_USD,index,5m,long,2026-04-10T11:20:00+00:00,2026-04-10T11:15:00+00:00,scenario1,25142.8,25103.687006,25181.912994,open,,,,11,
cwt-spx500_usd-5m-scenario1-long-202604101120,SPX500_USD,index,5m,long,2026-04-10T11:20:00+00:00,2026-04-10T11:15:00+00:00,scenario1,6835.2,6827.404644,6842.995356,open,,,,11,
cwt-nas100_usd-5m-scenario1-long-202604101125,NAS100_USD,index,5m,long,2026-04-10T11:25:00+00:00,2026-04-10T11:20:00+00:00,scenario1,25152.4,25105.321906,25199.478094,open,,,,10,
cwt-spx500_usd-5m-scenario1-long-202604101125,SPX500_USD,index,5m,long,2026-04-10T11:25:00+00:00,2026-04-10T11:20:00+00:00,scenario1,6836.8,6827.751045,6845.848955,open,,,,10,
